route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Kolkata to Debra,https://www.redbus.in/bus-tickets/kolkata-to-debra,SBSTC-KOLKATA - ROHINI - VIA - KULTIKRI - 16:20 (JHARGRA - 4002,Non-AC Seater,16:20,07h 40m,00:00,3.7,88.0,50
Kolkata to Debra,https://www.redbus.in/bus-tickets/kolkata-to-debra,SBSTC-KOLKATA - MIDNAPUR - A/C - 16:30 (MID DEPOT) - 2851,AC Seater,16:30,07h 30m,00:00,3.7,150.0,35
Kolkata to Debra,https://www.redbus.in/bus-tickets/kolkata-to-debra,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:50 - 1394,Non-AC Seater,16:50,07h 10m,00:00,2.6,88.0,52
Kolkata to Debra,https://www.redbus.in/bus-tickets/kolkata-to-debra,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non-AC Seater,18:00,06h 00m,00:00,2.7,88.0,39
Kolkata to Debra,https://www.redbus.in/bus-tickets/kolkata-to-debra,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non-AC Seater,18:45,05h 15m,00:00,4.2,88.0,35
Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,Joy Jishu Tranport (Tsa NBSTC),Non-AC Seater,12:45,05h 45m,18:30,3.9,170.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KARUNAMOYEE - JHARGRAM - 08:00 (JHRM DEPOT) - 3818,Non-AC Seater,09:25,14h 35m,00:00,4.2,75.0,48
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - MIDNAPUR - 09:50 (MID DEPOT) - 1483,Non-AC Seater,09:50,14h 10m,00:00,4.2,75.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 10:30 - 2548,Non-AC Seater,10:30,13h 30m,00:00,4.2,75.0,51
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - MIDNAPUR - 11:20 (MID DEPOT) - 592,Non-AC Seater,11:15,12h 45m,00:00,4.2,75.0,48
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 11:40 - 2549,Non-AC Seater,11:40,12h 20m,00:00,2.5,75.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - BELPAHARI - VIA - LODHASULI - 13:15 (JHR - 3410,Non-AC Seater,13:15,10h 45m,00:00,4.2,75.0,51
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non-AC Seater,14:00,10h 00m,00:00,4.2,75.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - GOPIBALLAVPUR - 14:15 - 3991,Non-AC Seater,14:15,09h 45m,00:00,4.2,75.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Non-AC Seater,14:30,09h 30m,00:00,4.2,75.0,49
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non-AC Seater,15:30,08h 30m,00:00,2.6,75.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KARUNAMOYEE - MIDNAPUR - VIA - ECOPARK - 16:00 (MI - 4001,Non-AC Seater,16:00,08h 00m,00:00,4.2,95.0,46
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - ROHINI - VIA - KULTIKRI - 16:20 (JHARGRA - 4002,Non-AC Seater,16:20,07h 40m,00:00,4.2,75.0,50
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:50 - 1394,Non-AC Seater,16:50,07h 10m,00:00,4.4,75.0,52
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non-AC Seater,18:00,06h 00m,00:00,4.9,75.0,39
Kolkata to Panskura,https://www.redbus.in/bus-tickets/kolkata-to-panskura,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non-AC Seater,18:45,05h 15m,00:00,4.3,75.0,38
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|10:00,Non-AC Seater,10:00,04h 45m,14:45,3.7,161.0,38
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|11:30,Non-AC Seater,11:30,04h 45m,16:15,3.4,161.0,46
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) BARASAT-DIGHA (AC-VOLVO) - 28|13:10,AC Seater,13:10,05h 45m,18:55,2.6,425.0,38
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non-AC Seater,13:25,04h 45m,18:10,2.8,161.0,40
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,AC Seater,14:00,04h 00m,18:00,4.5,410.0,35
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non-AC Seater,14:50,04h 45m,19:35,3.7,161.0,45
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:35,Non-AC Seater,15:35,05h 15m,20:50,3.5,161.0,43
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,SBSTC-DIGHA - HABRA - 09:45 (DIG DEPOT) - 3700,Non-AC Seater,09:45,05h 30m,15:15,4.3,170.0,41
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,SBSTC-DIGHA - BARASAT - 10:20 - 508,Non-AC Seater,10:20,05h 00m,15:20,4.3,170.0,45
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non-AC Seater,13:40,05h 30m,19:10,3.2,170.0,51
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,SBSTC-DIGHA - BARASAT - 14:20 (DIGHA DEPOT) - 516,Non-AC Seater,14:20,05h 00m,19:20,3.1,170.0,50
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,GOPINATH TRAVELS,AC Seater,09:30,06h 05m,15:35,3.2,500.0,47
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,SANTOSH BUS SERVICE,AC Seater,11:25,05h 05m,16:30,3.8,272.0,28
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,City Express,AC Seater,11:35,05h 21m,16:56,3.6,320.0,22
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Snemita Paribahan,AC Seater,11:35,05h 35m,17:10,4.0,370.0,15
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Satya Paribahan,AC Seater,11:50,05h 40m,17:30,3.8,320.0,27
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,The Joy Ride,AC Seater/Sleeper,21:15,06h 20m,03:35,3.6,488.0,57
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Satya Paribahan,AC Seater,23:00,06h 10m,05:10,2.2,320.0,35
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Ankita Paribahan,Non-AC Seater,11:50,05h 40m,17:30,2.1,288.0,28
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Rudraksha City Service,AC Seater,13:00,05h 26m,18:26,2.1,400.0,60
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,Non-AC Seater,16:50,06h 40m,23:30,2.1,350.0,54
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Travel,Non-AC Seater,21:45,06h 55m,04:40,2.5,500.0,13
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,AC Seater/Sleeper,22:55,05h 55m,04:50,2.1,450.0,75
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Snemita Paribahan (Shinjini),AC Seater,23:35,05h 25m,05:00,2.1,420.0,30
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,AC Seater/Sleeper,09:20,06h 50m,16:10,0.0,600.0,71
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Travel,AC Seater/Sleeper,18:35,05h 20m,23:55,0.0,600.0,19
Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,AC Seater/Sleeper,23:00,05h 30m,04:30,0.0,550.0,71
Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non-AC Seater,14:35,05h 30m,20:05,3.2,150.0,48
Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non-AC Seater,15:15,05h 30m,20:45,3.1,150.0,51
Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non-AC Seater,16:35,05h 30m,22:05,3.1,150.0,49
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Non-AC Seater,09:15,14h 45m,00:00,3.5,107.0,52
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Non-AC Seater,10:00,14h 00m,00:00,3.5,107.0,50
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Non-AC Seater,10:15,13h 45m,00:00,3.5,107.0,52
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Non-AC Seater,10:30,13h 30m,00:00,3.5,107.0,52
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Non-AC Seater,10:45,13h 15m,00:00,3.5,107.0,52
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Non-AC Seater,11:45,12h 15m,00:00,3.5,107.0,51
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non-AC Seater,13:45,10h 15m,00:00,3.5,107.0,52
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non-AC Seater,16:30,07h 30m,00:00,3.3,107.0,39
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non-AC Seater,22:30,01h 30m,00:00,3.5,119.0,52
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,Basu Travels,AC Seater/Sleeper,23:59,03h 01m,03:00,3.0,479.0,34
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,Basu Travels,AC Semi-Sleeper,23:55,02h 50m,02:45,3.0,375.0,21
Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,Basu Travels,AC Semi-Sleeper,23:30,03h 25m,02:55,3.0,399.0,20
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 150571,Non-AC Seater,21:20,03h 40m,01:00,4.0,230.0,33
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Saurabh Travels,AC Semi-Sleeper,10:30,03h 30m,14:00,1.0,350.0,42
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Siddhi Vinayak (BSRTC U/T),Non-AC Seater,12:15,04h 00m,16:15,2.2,220.0,35
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Ramna Travels,Non-AC Seater,12:45,03h 15m,16:00,1.3,240.0,8
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Siddhi Vinayak (BSRTC U/T),Non-AC Seater,15:30,04h 00m,19:30,2.2,220.0,35
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,AC Seater/Sleeper,22:00,06h 00m,04:00,4.5,495.0,54
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,AC Seater/Sleeper,22:20,04h 55m,03:15,3.1,495.0,54
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,AC Seater/Sleeper,09:30,04h 30m,14:00,2.0,405.0,60
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,AC Seater/Sleeper,13:53,05h 27m,19:20,1.1,360.0,12
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Panwar Travels,AC Sleeper,10:04,05h 36m,15:40,2.7,2850.0,27
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Panwar Travels,AC Seater/Sleeper,18:10,03h 25m,21:35,2.7,874.0,26
Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,AC Seater/Sleeper,20:28,03h 02m,23:30,1.1,500.0,6
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 146214,AC Seater,09:20,06h 40m,16:00,3.3,331.0,23
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 146159,Non-AC Seater,14:30,05h 00m,19:30,2.9,285.0,34
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 170674,Non-AC Seater,20:30,05h 30m,02:00,2.3,285.0,25
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater,12:30,06h 20m,18:50,4.1,405.0,41
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater,12:39,06h 06m,18:45,4.1,405.0,41
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater,12:41,06h 24m,19:05,4.1,405.0,41
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater,12:44,06h 16m,19:00,4.1,405.0,41
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di Tour and Travels,AC Seater/Sleeper,22:00,07h 00m,05:00,3.1,500.0,10
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,09:13,06h 47m,16:00,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di Tour and Travels,AC Seater,12:17,05h 43m,18:00,1.2,315.0,14
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,AC Seater/Sleeper,09:55,06h 55m,16:50,2.5,450.0,54
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,V.I.P Travels,AC Seater/Sleeper,10:10,06h 00m,16:10,1.0,350.0,51
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Vivek Travels,AC Seater/Sleeper,13:15,07h 15m,20:30,1.0,450.0,54
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,15:00,06h 00m,21:00,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,15:00,17h 45m,08:45,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,15:15,06h 05m,21:20,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,15:21,06h 24m,21:45,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,15:30,06h 45m,22:15,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,AC Semi-Sleeper,15:37,06h 38m,22:15,1.0,450.0,42
Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,AC Seater/Sleeper,21:55,07h 36m,05:31,2.5,495.0,40
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Bihar state road transport corporation (BSRTC) - 137431,AC Seater,19:10,16h 49m,11:59,4.1,1200.0,1
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Chandani Travels,AC Seater/Sleeper,18:00,16h 00m,10:00,1.5,1079.0,8
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,ROYAL TRAVELS AND CARGO,AC Seater/Sleeper,17:30,15h 00m,08:30,1.9,1696.0,12
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Travel Point World LLP,AC Seater/Sleeper,20:20,14h 30m,10:50,2.2,1709.0,38
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Rajdhani Express,AC Seater/Sleeper,16:00,17h 00m,09:00,1.7,1519.0,18
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Armaan Tour & Travels,AC Seater/Sleeper,16:50,20h 10m,13:00,2.6,1664.0,16
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Shree Balajee Travels And Cargo,AC Seater/Sleeper,20:00,18h 30m,14:30,1.2,1709.0,48
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Singh Express Bus Service,AC Seater/Sleeper,15:00,19h 00m,10:00,1.8,1399.0,36
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,New Travel India,AC Seater/Sleeper,17:30,15h 30m,09:00,1.2,2499.0,16
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,New Travel India,AC Seater/Sleeper,18:15,13h 55m,08:10,1.2,2499.0,30
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,New Travel India,AC Seater/Sleeper,17:35,14h 55m,08:30,1.2,2499.0,14
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,New Travel India,AC Seater/Sleeper,17:40,14h 50m,08:30,1.2,2499.0,14
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,New Travel India,AC Seater/Sleeper,18:05,13h 55m,08:00,1.2,2499.0,14
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,New Travel India,AC Seater/Sleeper,18:15,13h 45m,08:00,1.2,2499.0,14
Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Maa kali Travels,AC Seater/Sleeper,16:15,15h 00m,07:15,1.0,1599.0,37
Balmiki Nagar (bihar) to Patna (Bihar),https://www.redbus.in/bus-tickets/balmiki-nagar-bihar-to-patna,Jai Mata Di Tour and Travels,AC Seater/Sleeper,18:30,10h 30m,05:00,2.2,500.0,10
Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Bihar state road transport corporation (BSRTC) - 142847,AC Seater,21:25,09h 05m,06:30,3.6,468.0,34
Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Sri Krishna Rath,AC Seater/Sleeper,21:00,09h 05m,06:05,1.5,800.0,16
Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Sri Krishna Rath,AC Seater/Sleeper,20:00,09h 05m,05:05,1.5,750.0,28
Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Travel Point World LLP,AC Seater/Sleeper,18:20,16h 30m,10:50,1.6,1709.0,37
Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Rajdhani Express,AC Seater/Sleeper,15:00,18h 00m,09:00,1.5,1519.0,18
Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Maa kali Travels,AC Seater/Sleeper,13:55,17h 20m,07:15,1.0,1599.0,37
Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,AC Seater/Sleeper,20:28,09h 32m,06:00,1.7,500.0,5
Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,AC Seater/Sleeper,22:40,08h 20m,07:00,1.8,450.0,28
Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Bihar state road transport corporation (BSRTC) - 152185,AC Seater,14:00,17h 00m,07:00,3.6,1148.0,2
Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Travel Point World LLP,AC Seater/Sleeper,14:30,16h 30m,07:00,1.6,1709.0,46
Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Travel Point World LLP,AC Seater/Sleeper,16:00,16h 01m,08:01,1.2,1709.0,46
Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,New India Bus Service,AC Seater/Sleeper,15:30,17h 30m,09:00,1.0,1519.0,24
Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Rajdhani Express,AC Seater/Sleeper,16:00,18h 00m,10:00,1.2,2469.0,32
Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Maa kali Travels,AC Seater/Sleeper,17:15,19h 30m,12:45,1.0,1900.0,39
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater,18:00,12h 00m,06:00,4.0,605.0,30
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,JGD Travels Pvt Ltd.,AC Sleeper,18:10,10h 15m,04:25,3.9,990.0,19
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Pawapuri Motors,AC Seater/Sleeper,17:30,12h 15m,05:45,3.8,720.0,12
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Pawapuri Motors,AC Seater/Sleeper,18:00,12h 00m,06:00,3.4,810.0,4
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater/Sleeper,19:15,10h 45m,06:00,2.2,700.0,26
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater,17:45,11h 00m,04:45,2.7,750.0,16
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,JGD Travels Pvt Ltd.,AC Seater/Sleeper,18:30,09h 50m,04:20,3.9,900.0,45
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater/Sleeper,18:00,10h 30m,04:30,2.2,1100.0,8
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,AC Sleeper,19:05,10h 55m,06:00,2.8,1050.0,15
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,AC Seater/Sleeper,19:00,10h 30m,05:30,2.9,680.0,5
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,AC Sleeper,18:45,11h 15m,06:00,2.9,1000.0,2
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,Non-AC Seater,18:30,11h 00m,05:30,2.9,800.0,41
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater,20:41,09h 19m,06:00,2.8,525.0,30
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Rekha Luxury,AC Seater/Sleeper,20:00,10h 00m,06:00,4.1,580.0,25
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,AC Seater/Sleeper,20:27,07h 48m,04:15,4.4,800.0,29
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,VIJAY RATH,AC Seater/Sleeper,19:16,09h 29m,04:45,4.2,735.0,28
